event_id,user_id,session_id,event_name,event_timestamp,event_properties,page_name,platform,event_source,experiment_id,variant_id
980ac33c-2e9c-5fae-ac3f-9917319eb283,b97163de-4ad1-5c72-b3d2-d3d786d07326,86fa5652-1183-5d58-a833-4c5307945988,ai_assistant_interaction,2026-05-12 18:57:31+00:00,"{""variant_id"": ""personalized""}",ai_assistant,android,user_action,,
213f5b64-fd60-5a7f-b427-77dbe49c2ffa,b97163de-4ad1-5c72-b3d2-d3d786d07326,86fa5652-1183-5d58-a833-4c5307945988,return_visit,2026-05-12 19:02:26+00:00,"{""variant_id"": ""personalized""}",dashboard,android,user_action,,
a6658f2a-259d-5cca-8b74-16c3eae9d416,b97163de-4ad1-5c72-b3d2-d3d786d07326,86fa5652-1183-5d58-a833-4c5307945988,session_end,2026-05-12 19:15:57+00:00,"{""variant_id"": ""personalized""}",session,android,user_action,,
538a247f-4434-550f-ad01-ab35493b641a,e3c5f824-9653-5968-8782-57a8cb65a8f2,1241bf31-51bd-5b91-942c-a24cffcc643a,signup,2026-04-08 09:54:10+00:00,"{""variant_id"": ""simplified""}",signup_page,web,user_action,exp_onboarding_v1,simplified
d77da8d5-2b41-5307-86ae-cc2c3b1f5d8f,e3c5f824-9653-5968-8782-57a8cb65a8f2,a9c8c75a-7198-5de4-859b-9bbb0b44b95d,onboarding_start,2026-04-08 12:26:06+00:00,"{""variant_id"": ""simplified""}",onboarding,web,user_action,exp_onboarding_v1,simplified
086dc8a1-fb46-5b38-a924-033385c6ccdd,e3c5f824-9653-5968-8782-57a8cb65a8f2,6dba1cf5-93c1-51e1-a022-20287141147c,session_start,2026-04-09 06:42:31+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
5f6c304c-aea5-5120-89f3-b4f7db95e81a,e3c5f824-9653-5968-8782-57a8cb65a8f2,6dba1cf5-93c1-51e1-a022-20287141147c,session_end,2026-04-09 06:48:22+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
9b918e40-a6a7-5500-8214-c43ce262880b,e3c5f824-9653-5968-8782-57a8cb65a8f2,5a75a46e-49a0-58f7-86b6-e958e8de4781,onboarding_complete,2026-04-09 08:01:08+00:00,"{""variant_id"": ""simplified""}",onboarding,web,user_action,exp_onboarding_v1,simplified
b0b1e769-e916-5941-a7f1-4bf549586106,e3c5f824-9653-5968-8782-57a8cb65a8f2,c9098856-8300-5303-90d1-65ba8ed13386,session_start,2026-04-09 16:17:44+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
69369027-faab-52d3-b3c9-0fff80dc8a92,e3c5f824-9653-5968-8782-57a8cb65a8f2,c9098856-8300-5303-90d1-65ba8ed13386,session_end,2026-04-09 16:29:11+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
6abcc40e-8655-5efc-8ecc-1b4517b0e869,e3c5f824-9653-5968-8782-57a8cb65a8f2,8b09108d-968d-5ff1-bf24-c8ac7e9b493e,profile_complete,2026-04-10 04:42:59+00:00,"{""variant_id"": ""simplified""}",profile_edit,web,user_action,exp_onboarding_v1,simplified
c364b3ef-1405-5b88-8766-06b1aebcfb8d,e3c5f824-9653-5968-8782-57a8cb65a8f2,ad3aebbc-3b41-5c33-97b1-c6df13421c22,resume_upload,2026-04-10 06:37:58+00:00,"{""variant_id"": ""simplified""}",resume_upload,web,user_action,exp_onboarding_v1,simplified
04bba92b-a417-54ff-b113-2d81498df0e5,e3c5f824-9653-5968-8782-57a8cb65a8f2,19313896-4a6e-5438-b20d-57bbc2f2cc90,job_recommendation_view,2026-04-13 02:52:06+00:00,"{""variant_id"": ""simplified""}",job_recommendations,web,user_action,exp_onboarding_v1,simplified
031ec703-08ed-58ca-8244-82d792aa3cd9,e3c5f824-9653-5968-8782-57a8cb65a8f2,9b864872-2066-5f86-ad60-1e2a6f847244,session_start,2026-04-13 05:10:12+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
5e67ca7f-4a24-59b1-86de-a3e9d33050ea,e3c5f824-9653-5968-8782-57a8cb65a8f2,9b864872-2066-5f86-ad60-1e2a6f847244,session_end,2026-04-13 05:40:10+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
e937668f-09e9-5e40-8dad-4932f1d257ec,e3c5f824-9653-5968-8782-57a8cb65a8f2,d79ae6e4-3602-5f7d-8309-d12f76134f2e,growth_task_complete,2026-04-14 18:42:35+00:00,"{""variant_id"": ""simplified"", ""task_type"": ""mock_interview""}",growth_task,web,user_action,exp_onboarding_v1,simplified
47ac7d73-f3ab-5eb6-aad1-565da4347b4b,e3c5f824-9653-5968-8782-57a8cb65a8f2,26ba792c-ac83-5f7b-a449-b73f4329f4cf,session_start,2026-04-14 21:08:25+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
a17f2133-cb56-5785-b675-bb7aac819f98,e3c5f824-9653-5968-8782-57a8cb65a8f2,26ba792c-ac83-5f7b-a449-b73f4329f4cf,job_detail_view,2026-04-14 21:10:12+00:00,"{""variant_id"": ""simplified""}",job_detail,web,user_action,,
81f2e7f1-e27e-5520-b39c-a57a9291bf45,e3c5f824-9653-5968-8782-57a8cb65a8f2,26ba792c-ac83-5f7b-a449-b73f4329f4cf,session_end,2026-04-14 21:37:55+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
685866ea-3eeb-56f4-bb4f-b75fca3c756c,e3c5f824-9653-5968-8782-57a8cb65a8f2,67c81fcd-9f32-5799-8897-e65fd7bea585,session_start,2026-04-16 19:20:29+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
3dccdc61-6bbe-56f3-899b-c18a61ddc3c5,e3c5f824-9653-5968-8782-57a8cb65a8f2,67c81fcd-9f32-5799-8897-e65fd7bea585,job_detail_view,2026-04-16 19:23:14+00:00,"{""variant_id"": ""simplified""}",job_detail,web,user_action,,
98b83d73-a97a-5dbf-86c0-033be9d00c92,e3c5f824-9653-5968-8782-57a8cb65a8f2,67c81fcd-9f32-5799-8897-e65fd7bea585,ai_assistant_interaction,2026-04-16 19:26:15+00:00,"{""variant_id"": ""simplified""}",ai_assistant,web,user_action,,
04bd53e6-28c6-5721-a006-c8c8ea0cbd39,e3c5f824-9653-5968-8782-57a8cb65a8f2,67c81fcd-9f32-5799-8897-e65fd7bea585,session_end,2026-04-16 19:50:11+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
0c6a95e9-b0ba-5f00-a02d-e240dfd8bc1d,2d2e1aee-7a0d-596f-a097-6ecb425af26d,4bdd119b-a7b4-5384-b052-3f0bf6940f57,signup,2026-03-12 20:09:21+00:00,"{""variant_id"": ""simplified""}",signup_page,web,user_action,exp_onboarding_v1,simplified
8f68b433-5bb3-5749-aa12-175efffd76f5,2d2e1aee-7a0d-596f-a097-6ecb425af26d,19b503a7-ffc0-5d32-a566-74bb0adc33db,onboarding_complete,2026-03-12 21:35:03+00:00,"{""variant_id"": ""simplified""}",onboarding,web,user_action,exp_onboarding_v1,simplified
9ea3f188-5501-5be3-a454-fc5fa619f356,2d2e1aee-7a0d-596f-a097-6ecb425af26d,f6bfb2d0-189b-5d02-bd98-f14de3e47105,onboarding_start,2026-03-13 00:00:35+00:00,"{""variant_id"": ""simplified""}",onboarding,web,user_action,exp_onboarding_v1,simplified
4b2311c2-fd03-5cd2-8419-41833939f7fb,2d2e1aee-7a0d-596f-a097-6ecb425af26d,4b9e6a2e-6abb-58d6-87de-b2bf2e326cda,session_start,2026-03-13 13:02:00+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
18a81c66-15ef-57bd-9bea-71c43e64a3e2,2d2e1aee-7a0d-596f-a097-6ecb425af26d,4b9e6a2e-6abb-58d6-87de-b2bf2e326cda,ai_assistant_interaction,2026-03-13 13:07:31+00:00,"{""variant_id"": ""simplified""}",ai_assistant,web,user_action,,
08b41084-882b-5d4f-8228-fdf509fd2850,2d2e1aee-7a0d-596f-a097-6ecb425af26d,4b9e6a2e-6abb-58d6-87de-b2bf2e326cda,session_end,2026-03-13 13:23:16+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
a5574123-8b30-5feb-8f63-948cb015bf1e,2d2e1aee-7a0d-596f-a097-6ecb425af26d,5c986fed-a92f-56f2-a4a4-d3410f1676ae,resume_upload,2026-03-13 21:33:05+00:00,"{""variant_id"": ""simplified""}",resume_upload,web,user_action,exp_onboarding_v1,simplified
ad6ef5f1-5d0e-591b-a330-2ad62af1f7bf,2d2e1aee-7a0d-596f-a097-6ecb425af26d,e1925157-bdd2-549a-9781-aaae371f1ddd,profile_complete,2026-03-13 23:53:51+00:00,"{""variant_id"": ""simplified""}",profile_edit,web,user_action,exp_onboarding_v1,simplified
7de45415-695e-5efb-b809-2558de06328a,2d2e1aee-7a0d-596f-a097-6ecb425af26d,1cabca06-ede8-55b6-8659-62282168889b,session_start,2026-03-14 17:25:32+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
09eaf7c8-6f26-575a-b1b9-5b7508e05736,2d2e1aee-7a0d-596f-a097-6ecb425af26d,1cabca06-ede8-55b6-8659-62282168889b,return_visit,2026-03-14 17:30:37+00:00,"{""variant_id"": ""simplified""}",dashboard,web,user_action,,
a4111a80-912a-5919-aa1f-01690824675a,2d2e1aee-7a0d-596f-a097-6ecb425af26d,1cabca06-ede8-55b6-8659-62282168889b,session_end,2026-03-14 17:35:15+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
c34ebbaf-3e99-5313-bae3-7c5cb5f93cad,2d2e1aee-7a0d-596f-a097-6ecb425af26d,01c8b28c-1a96-558c-9522-4d89ef0132c9,session_start,2026-03-16 23:17:15+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
11bc4626-8ae9-5b52-b6fc-14f0514c22c8,2d2e1aee-7a0d-596f-a097-6ecb425af26d,01c8b28c-1a96-558c-9522-4d89ef0132c9,job_detail_view,2026-03-16 23:22:29+00:00,"{""variant_id"": ""simplified""}",job_detail,web,user_action,,
e47d34ab-722e-5ce7-8790-44ceb06b0992,2d2e1aee-7a0d-596f-a097-6ecb425af26d,01c8b28c-1a96-558c-9522-4d89ef0132c9,session_end,2026-03-16 23:22:33+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
f58df311-51e1-5a20-9c51-b4fe80521f24,2d2e1aee-7a0d-596f-a097-6ecb425af26d,cd634829-138f-55a0-af0a-cc9f27d1a6af,session_start,2026-03-19 18:35:59+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
4e5c6ce5-b22c-534e-9b55-d6ad7806e9f7,2d2e1aee-7a0d-596f-a097-6ecb425af26d,cd634829-138f-55a0-af0a-cc9f27d1a6af,job_detail_view,2026-03-19 18:45:48+00:00,"{""variant_id"": ""simplified""}",job_detail,web,user_action,,
4df5ffbf-b637-5565-8ca5-e4125c1b8db7,2d2e1aee-7a0d-596f-a097-6ecb425af26d,cd634829-138f-55a0-af0a-cc9f27d1a6af,session_end,2026-03-19 18:49:36+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
d11f80f9-e461-57ae-9023-e20ebe67590d,2d2e1aee-7a0d-596f-a097-6ecb425af26d,7ec18a28-d29e-5f72-ba2a-5cef65f41d99,session_start,2026-03-20 11:49:06+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
c013d6a5-d7d1-550f-8e28-e455b166f2b7,2d2e1aee-7a0d-596f-a097-6ecb425af26d,7ec18a28-d29e-5f72-ba2a-5cef65f41d99,session_end,2026-03-20 12:06:02+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
846ca341-09cd-54e7-ace7-f097e3c5a7ca,2d2e1aee-7a0d-596f-a097-6ecb425af26d,e04df93e-4520-526d-92c4-773ca768fd44,career_report_generate,2026-03-20 17:30:38+00:00,"{""variant_id"": ""simplified""}",career_report,web,user_action,exp_onboarding_v1,simplified
95f4b727-c399-597f-85c5-7c4a82ad1af5,2d2e1aee-7a0d-596f-a097-6ecb425af26d,9e776479-f3b7-52dd-86e4-1fad1df8350a,session_start,2026-03-20 20:21:01+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
0ff84249-224b-55f8-a156-51eae03de54f,2d2e1aee-7a0d-596f-a097-6ecb425af26d,9e776479-f3b7-52dd-86e4-1fad1df8350a,session_end,2026-03-20 20:34:25+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
a5f42df4-5b10-56f8-a948-9b9ca150237c,2d2e1aee-7a0d-596f-a097-6ecb425af26d,7479b500-e0f8-5a8e-979d-0dcc45ef8cfa,session_start,2026-03-24 21:12:04+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
7e70601c-5593-554b-9cb4-63dd15f07ec8,2d2e1aee-7a0d-596f-a097-6ecb425af26d,7479b500-e0f8-5a8e-979d-0dcc45ef8cfa,job_detail_view,2026-03-24 21:15:52+00:00,"{""variant_id"": ""simplified""}",job_detail,web,user_action,,
6f1141f7-d0d4-56f0-911f-2f0ad7afb298,2d2e1aee-7a0d-596f-a097-6ecb425af26d,7479b500-e0f8-5a8e-979d-0dcc45ef8cfa,session_end,2026-03-24 21:25:26+00:00,"{""variant_id"": ""simplified""}",session,web,user_action,,
6fa2e35c-c856-5fd4-8411-3bbe3dbb8dad,14be18d2-4bab-5761-b539-6eab4716ce7a,09f0f6b5-fb3f-59b1-b6a8-bb32327913e4,signup,2026-04-30 22:37:22+00:00,"{""variant_id"": ""personalized""}",signup_page,ios,user_action,exp_onboarding_v1,personalized
838dd4ea-c71f-5bf5-bf63-6c58c14214e2,14be18d2-4bab-5761-b539-6eab4716ce7a,dac4e4ad-0cd6-5d4b-be8a-68ceb153bd8e,resume_upload,2026-05-02 12:58:15+00:00,"{""variant_id"": ""personalized""}",resume_upload,ios,user_action,exp_onboarding_v1,personalized
484370ba-4536-5e42-a646-4b56249b5134,14be18d2-4bab-5761-b539-6eab4716ce7a,b75f068f-b113-5b3b-91f4-824a9f32cc02,session_start,2026-05-02 16:20:37+00:00,"{""variant_id"": ""personalized""}",session,ios,user_action,,
34f5942b-8911-5c8b-bfc6-5b7e5a3a0203,14be18d2-4bab-5761-b539-6eab4716ce7a,b75f068f-b113-5b3b-91f4-824a9f32cc02,session_end,2026-05-02 16:39:51+00:00,"{""variant_id"": ""personalized""}",session,ios,user_action,,
52dbc823-b9b4-58d3-8ec5-17c375bef0b8,14be18d2-4bab-5761-b539-6eab4716ce7a,d9aea183-433b-5eb8-a14c-2f822760b978,session_start,2026-05-04 11:25:14+00:00,"{""variant_id"": ""personalized""}",session,ios,user_action,,
963bb392-3e97-5f04-b758-2e171cf63d2e,14be18d2-4bab-5761-b539-6eab4716ce7a,d9aea183-433b-5eb8-a14c-2f822760b978,return_visit,2026-05-04 11:29:02+00:00,"{""variant_id"": ""personalized""}",dashboard,ios,user_action,,
290c2393-687c-53f0-b672-6decb16f7b70,14be18d2-4bab-5761-b539-6eab4716ce7a,d9aea183-433b-5eb8-a14c-2f822760b978,ai_assistant_interaction,2026-05-04 11:30:33+00:00,"{""variant_id"": ""personalized""}",ai_assistant,ios,user_action,,
4ffed05a-f397-5479-b1d1-86fe996bdffb,14be18d2-4bab-5761-b539-6eab4716ce7a,d9aea183-433b-5eb8-a14c-2f822760b978,session_end,2026-05-04 11:37:19+00:00,"{""variant_id"": ""personalized""}",session,ios,user_action,,
da83eebe-2caa-510f-80ae-6b4cc409812e,14be18d2-4bab-5761-b539-6eab4716ce7a,cf38e5d3-cacd-5505-913d-cb40e2816a94,session_start,2026-05-07 09:58:48+00:00,"{""variant_id"": ""personalized""}",session,ios,user_action,,
5e8c1395-a5d0-5417-951d-dff87a6a5d67,14be18d2-4bab-5761-b539-6eab4716ce7a,cf38e5d3-cacd-5505-913d-cb40e2816a94,session_end,2026-05-07 10:20:22+00:00,"{""variant_id"": ""personalized""}",session,ios,user_action,,
65d13a56-2295-5033-806f-ce99dd7999f1,14be18d2-4bab-5761-b539-6eab4716ce7a,5545b4a1-eb6e-58c2-b83e-bc4a009c3ae7,career_report_generate,2026-05-07 21:56:37+00:00,"{""variant_id"": ""personalized""}",career_report,ios,user_action,exp_onboarding_v1,personalized
30537df9-30fa-539c-9e74-17aedad3b358,84f8f083-372b-5872-b012-986f9ebec92d,6a3ee61d-80a2-5ce9-8b04-5a76717e48a0,signup,2026-04-04 01:50:19+00:00,"{""variant_id"": ""personalized""}",signup_page,web,user_action,exp_onboarding_v1,personalized
a23fefd0-2609-543e-afa9-256f1584034f,84f8f083-372b-5872-b012-986f9ebec92d,99c74299-ff07-557d-bf67-cf217f5e707f,profile_complete,2026-04-05 13:49:06+00:00,"{""variant_id"": ""personalized""}",profile_edit,web,user_action,exp_onboarding_v1,personalized
862e6f8b-ab27-5afd-9ddf-45c5f2eb2375,84f8f083-372b-5872-b012-986f9ebec92d,2500e679-d827-5e81-9b7f-cfa90b3309cd,session_start,2026-04-05 14:24:04+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
81a7d08b-ffbd-5d01-8c56-62c9038fa4d4,84f8f083-372b-5872-b012-986f9ebec92d,2500e679-d827-5e81-9b7f-cfa90b3309cd,return_visit,2026-04-05 14:26:05+00:00,"{""variant_id"": ""personalized""}",dashboard,web,user_action,,
0c0090bc-7ab4-5803-8c2e-85040843d24e,84f8f083-372b-5872-b012-986f9ebec92d,2500e679-d827-5e81-9b7f-cfa90b3309cd,session_end,2026-04-05 14:53:13+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
d728c7e7-50d3-5220-b35d-5876a11a0205,84f8f083-372b-5872-b012-986f9ebec92d,7c8fbb53-6d27-56fc-9db6-3d878dd392a5,session_start,2026-04-07 22:28:11+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
442a92e0-54a1-5530-b77c-001273a5cf8f,84f8f083-372b-5872-b012-986f9ebec92d,7c8fbb53-6d27-56fc-9db6-3d878dd392a5,job_detail_view,2026-04-07 22:31:26+00:00,"{""variant_id"": ""personalized""}",job_detail,web,user_action,,
1e3223b0-65ff-56ba-aabf-80b47fac54fc,84f8f083-372b-5872-b012-986f9ebec92d,7c8fbb53-6d27-56fc-9db6-3d878dd392a5,ai_assistant_interaction,2026-04-07 22:37:34+00:00,"{""variant_id"": ""personalized""}",ai_assistant,web,user_action,,
3577a63b-578e-55c6-a88b-c0cc57948e43,84f8f083-372b-5872-b012-986f9ebec92d,7c8fbb53-6d27-56fc-9db6-3d878dd392a5,session_end,2026-04-07 22:49:25+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
ed4b71de-a1f4-5c6c-a164-272cadbe3ece,84f8f083-372b-5872-b012-986f9ebec92d,8c0b22df-2d9b-5e15-8b39-308ec867ade9,job_save,2026-04-08 00:10:53+00:00,"{""variant_id"": ""personalized"", ""job_id"": ""cde45876-06a5-59bb-a331-cf97d74a6734""}",job_detail,web,user_action,exp_onboarding_v1,personalized
ff162b96-ffaf-58dd-a0c1-3e6acbad2bbb,84f8f083-372b-5872-b012-986f9ebec92d,876dbb68-58c7-5ea4-aa38-f409c0f05988,session_start,2026-04-09 05:30:35+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
68730464-dd01-52d1-813c-319666514964,84f8f083-372b-5872-b012-986f9ebec92d,876dbb68-58c7-5ea4-aa38-f409c0f05988,job_detail_view,2026-04-09 05:32:22+00:00,"{""variant_id"": ""personalized""}",job_detail,web,user_action,,
5069e3d4-bc6d-57ed-9d31-1866dbda8a55,84f8f083-372b-5872-b012-986f9ebec92d,876dbb68-58c7-5ea4-aa38-f409c0f05988,ai_assistant_interaction,2026-04-09 05:36:06+00:00,"{""variant_id"": ""personalized""}",ai_assistant,web,user_action,,
93f4e06b-baf9-580f-a789-4a62a90f3211,84f8f083-372b-5872-b012-986f9ebec92d,876dbb68-58c7-5ea4-aa38-f409c0f05988,return_visit,2026-04-09 05:39:41+00:00,"{""variant_id"": ""personalized""}",dashboard,web,user_action,,
70ad6973-5c01-52fe-a5f4-f0633d75adbf,84f8f083-372b-5872-b012-986f9ebec92d,876dbb68-58c7-5ea4-aa38-f409c0f05988,session_end,2026-04-09 05:51:51+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
ebc55598-10e5-5ece-b056-3ca9d282141d,84f8f083-372b-5872-b012-986f9ebec92d,fdc7aadd-272a-5eb5-a713-37a01d2cd412,growth_task_complete,2026-04-09 15:42:21+00:00,"{""variant_id"": ""personalized"", ""task_type"": ""skill_assessment""}",growth_task,web,user_action,exp_onboarding_v1,personalized
51a10dde-e879-5620-8058-8c203036fad2,84f8f083-372b-5872-b012-986f9ebec92d,c8b66dae-e80b-57b3-b4c3-b044738ec619,session_start,2026-04-24 20:10:18+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
c2245cf2-a96f-5da1-857c-5a8120d610dd,84f8f083-372b-5872-b012-986f9ebec92d,c8b66dae-e80b-57b3-b4c3-b044738ec619,return_visit,2026-04-24 20:14:27+00:00,"{""variant_id"": ""personalized""}",dashboard,web,user_action,,
a61b56b1-56c2-521c-9456-865ee3b21f14,84f8f083-372b-5872-b012-986f9ebec92d,c8b66dae-e80b-57b3-b4c3-b044738ec619,session_end,2026-04-24 20:24:08+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
7d03892f-7d17-5895-9488-d602ce92c34e,9a7478cc-93e2-5737-84fd-b8551a7d8984,34be5d99-739b-508b-8235-2ba744ac099f,signup,2026-04-07 12:34:56+00:00,"{""variant_id"": ""personalized""}",signup_page,web,user_action,exp_onboarding_v1,personalized
7edcb849-367d-5c09-8a12-52f31c14f30b,9a7478cc-93e2-5737-84fd-b8551a7d8984,ff0cda6a-9b4c-5ea9-ae6b-d3af9721aa9a,session_start,2026-04-08 08:11:26+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
e2e156f5-b5dc-5e96-80c4-ff77e049e2e2,9a7478cc-93e2-5737-84fd-b8551a7d8984,ff0cda6a-9b4c-5ea9-ae6b-d3af9721aa9a,session_end,2026-04-08 08:33:26+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
27a45cf1-1f49-5fea-a604-917a2fd76544,9a7478cc-93e2-5737-84fd-b8551a7d8984,819e2194-39e6-5713-9159-f89fc52ca579,onboarding_start,2026-04-08 09:53:12+00:00,"{""variant_id"": ""personalized""}",onboarding,web,user_action,exp_onboarding_v1,personalized
3f9b6db5-b18d-5b20-be4a-c2f13e07a10a,9a7478cc-93e2-5737-84fd-b8551a7d8984,1a3caa9a-106b-592a-b405-ca15cff3fda9,session_start,2026-04-09 03:45:32+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
87fa6eaa-c84e-571a-8cc9-81291aa9adeb,9a7478cc-93e2-5737-84fd-b8551a7d8984,1a3caa9a-106b-592a-b405-ca15cff3fda9,session_end,2026-04-09 03:58:18+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
e13b57a9-b683-5527-92d2-3a18d9c69238,9a7478cc-93e2-5737-84fd-b8551a7d8984,d9499cbc-1cfc-5a8d-9ae3-666ffcce5ba5,resume_upload,2026-04-09 10:09:31+00:00,"{""variant_id"": ""personalized""}",resume_upload,web,user_action,exp_onboarding_v1,personalized
42940964-7eb2-554f-a621-444a5539a7af,9a7478cc-93e2-5737-84fd-b8551a7d8984,094c3fe7-19f1-5853-94ad-4e9bc8669785,session_start,2026-04-11 19:20:35+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
17769a20-9286-5d49-ac17-bbaaed5f1a84,9a7478cc-93e2-5737-84fd-b8551a7d8984,094c3fe7-19f1-5853-94ad-4e9bc8669785,job_detail_view,2026-04-11 19:22:16+00:00,"{""variant_id"": ""personalized""}",job_detail,web,user_action,,
a443cc85-e795-51c7-be32-3d9f11242e85,9a7478cc-93e2-5737-84fd-b8551a7d8984,094c3fe7-19f1-5853-94ad-4e9bc8669785,return_visit,2026-04-11 19:30:22+00:00,"{""variant_id"": ""personalized""}",dashboard,web,user_action,,
696e58f6-0e84-5afb-8a38-78372e0b32c3,9a7478cc-93e2-5737-84fd-b8551a7d8984,094c3fe7-19f1-5853-94ad-4e9bc8669785,session_end,2026-04-11 19:39:29+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
cace5e9c-9fab-5244-9f89-f0c9da9ae0cf,9a7478cc-93e2-5737-84fd-b8551a7d8984,ccbd2550-925d-575d-a523-6b1c8ae7d65d,session_start,2026-04-12 14:45:40+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
1e0a8de3-40ff-5a58-86f5-bac21a84958b,9a7478cc-93e2-5737-84fd-b8551a7d8984,ccbd2550-925d-575d-a523-6b1c8ae7d65d,job_detail_view,2026-04-12 14:51:59+00:00,"{""variant_id"": ""personalized""}",job_detail,web,user_action,,
52bbd687-71ea-5a4f-bd52-8b8aac56a952,9a7478cc-93e2-5737-84fd-b8551a7d8984,ccbd2550-925d-575d-a523-6b1c8ae7d65d,session_end,2026-04-12 15:05:24+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
6cc93ba9-ba7c-5d56-b445-cfbc4862ef5e,9a7478cc-93e2-5737-84fd-b8551a7d8984,1c4c2871-f194-5555-847f-dbfaf63b122c,growth_task_complete,2026-04-12 20:24:02+00:00,"{""variant_id"": ""personalized"", ""task_type"": ""skill_assessment""}",growth_task,web,user_action,exp_onboarding_v1,personalized
c7a25f04-e0db-5c26-9812-77df7efd5495,9a7478cc-93e2-5737-84fd-b8551a7d8984,f7249241-6748-589d-b4d3-803bf27b0543,job_save,2026-04-13 11:39:44+00:00,"{""variant_id"": ""personalized"", ""job_id"": ""a13e3c7a-215d-51b9-8ece-89155ee17f1f""}",job_detail,web,user_action,exp_onboarding_v1,personalized
6c1a2532-09cf-5700-96e5-4c7292341d7e,9a7478cc-93e2-5737-84fd-b8551a7d8984,43105d91-813d-5a91-8308-314504b352fd,session_start,2026-04-13 19:52:11+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
5c2cfd86-5975-59fc-919d-97fc2ed0366e,9a7478cc-93e2-5737-84fd-b8551a7d8984,43105d91-813d-5a91-8308-314504b352fd,job_detail_view,2026-04-13 19:58:35+00:00,"{""variant_id"": ""personalized""}",job_detail,web,user_action,,
a15bc028-d75d-5789-bcc0-6408872acd8d,9a7478cc-93e2-5737-84fd-b8551a7d8984,43105d91-813d-5a91-8308-314504b352fd,session_end,2026-04-13 20:13:43+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
1423696a-5037-57dc-bb6a-f84056a06fea,9a7478cc-93e2-5737-84fd-b8551a7d8984,68bbced6-6968-5347-ba47-c1f36f6cd82d,session_start,2026-04-16 21:38:11+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
4d0f32b3-aec2-587e-8fb7-b21aec7f15e7,9a7478cc-93e2-5737-84fd-b8551a7d8984,68bbced6-6968-5347-ba47-c1f36f6cd82d,session_end,2026-04-16 22:05:36+00:00,"{""variant_id"": ""personalized""}",session,web,user_action,,
2ac2e111-6462-5fb1-a450-34f1e19034e2,c31a4d7d-f6f7-5dbc-abe8-40701bf34301,bc56292b-d1a3-534c-8794-933c619b0e4d,signup,2026-03-29 14:02:28+00:00,"{""variant_id"": ""personalized""}",signup_page,ios,user_action,exp_onboarding_v1,personalized
7437ac46-8e48-5d18-928a-5c21e6058a1d,c31a4d7d-f6f7-5dbc-abe8-40701bf34301,ce91a66f-91e0-5404-b7ec-60ae24e53ab6,session_start,2026-03-29 22:07:08+00:00,"{""variant_id"": ""personalized""}",session,ios,user_action,,
c9ad2fe3-718f-5436-98e7-284b6368593d,c31a4d7d-f6f7-5dbc-abe8-40701bf34301,ce91a66f-91e0-5404-b7ec-60ae24e53ab6,session_end,2026-03-29 22:27:26+00:00,"{""variant_id"": ""personalized""}",session,ios,user_action,,
